,Node 1,,,,Node 2,,,,Node 3,,,,Node 4,,,,Node 5,,,,Node 6,,,,Node 7,,,,Node 8,,,,Node 9,,,
Time (s),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C).1,Humidity (%).1,Pressure (Pa).1,TDS (Volts).1,Temperature (°C).2,Humidity (%).2,Pressure (Pa).2,TDS (Volts).2,Temperature (°C).3,Humidity (%).3,Pressure (Pa).3,TDS (Volts).3,Temperature (°C).4,Humidity (%).4,Pressure (Pa).4,TDS (Volts).4,Temperature (°C).5,Humidity (%).5,Pressure (Pa).5,TDS (Volts).5,Temperature (°C).6,Humidity (%).6,Pressure (Pa).6,TDS (Volts).6,Temperature (°C).7,Humidity (%).7,Pressure (Pa).7,TDS (Volts).7,Temperature (°C).8,Humidity (%).8,Pressure (Pa).8,TDS (Volts).8,R1,R2,R3,R4,R5,R6,R7,R8,R9
4594.81048,23.22,49.81,100341.0,0.0738,23.11,53.44,100353.0,0.077,22.92,51.04,100328.0,0.061,23.11,47.72,100323.0,0.0706,23.28,51.43,100238.0,0.0738,23.47,61.96,100290,0.0176,23.66,50.62,100302.0,0.0215,22.78,51.39,100276.0,0.0835,22.83,56.47,100232.0,0.0835,23.83520094363468,24.835226475950076,19.807990964280673,22.832475603925868,23.83520094363468,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4604.92801,23.22,50.07,100341.0,0.0738,23.1,53.51,100350.0,0.077,22.92,51.02,100330.0,0.0578,23.1,47.79,100317.0,0.0706,23.28,51.43,100238.0,0.0738,23.47,61.95,100291,0.0176,23.66,50.62,100308.0,0.0215,22.78,51.67,100278.0,0.0835,22.83,56.46,100233.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4615.04411,23.22,50.36,100338.0,0.0738,23.1,53.51,100345.0,0.077,22.92,51.1,100332.0,0.0578,23.1,47.51,100317.0,0.0706,23.28,51.53,100242.0,0.0738,23.47,61.88,100296,0.0247,23.65,50.57,100307.0,0.0215,22.78,51.56,100281.0,0.0835,22.83,56.43,100236.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,8.14585394531194,7.100294349917438,26.858261660023775,26.858261660023775
4625.15878,23.22,50.4,100335.0,0.0738,23.1,53.43,100345.0,0.077,22.93,51.1,100329.0,0.0578,23.11,47.94,100319.0,0.0706,23.28,51.54,100237.0,0.0738,23.47,61.93,100297,0.0247,23.66,50.72,100308.0,0.0286,22.78,51.88,100279.0,0.0835,22.83,56.46,100235.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,8.14585394531194,9.416244381459533,26.858261660023775,26.858261660023775
4635.27488,23.22,50.1,100335.0,0.0738,23.1,53.46,100347.0,0.077,22.92,51.06,100329.0,0.0578,23.1,47.66,100316.0,0.0706,23.28,51.62,100235.0,0.0738,23.47,61.95,100295,0.0176,23.66,50.59,100309.0,0.0215,22.78,52.05,100279.0,0.0835,22.83,56.45,100235.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4645.39098,23.22,49.98,100338.0,0.0738,23.11,53.42,100346.0,0.077,22.92,51.17,100331.0,0.0578,23.1,47.54,100315.0,0.0706,23.28,51.46,100236.0,0.0738,23.47,61.93,100296,0.0176,23.66,50.54,100311.0,0.0215,22.78,51.93,100278.0,0.0835,22.83,56.47,100231.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4655.50708,23.22,50.14,100336.0,0.0738,23.1,53.37,100345.0,0.077,22.92,51.15,100332.0,0.0578,23.1,47.79,100317.0,0.0706,23.28,51.5,100235.0,0.0738,23.47,61.93,100291,0.0176,23.66,50.57,100306.0,0.0286,22.77,51.49,100275.0,0.0835,22.83,56.47,100229.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,9.416244381459533,26.858261660023775,26.858261660023775
4665.62223,23.22,50.21,100332.0,0.0738,23.1,53.41,100346.0,0.077,22.92,51.13,100328.0,0.0578,23.1,47.64,100314.0,0.0706,23.27,51.54,100236.0,0.0738,23.47,61.97,100292,0.0247,23.66,50.61,100304.0,0.0215,22.77,51.58,100274.0,0.0835,22.83,56.47,100227.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,8.14585394531194,7.100294349917438,26.858261660023775,26.858261660023775
4675.73833,23.22,50.37,100337.0,0.0738,23.11,53.49,100346.0,0.077,22.92,51.1,100330.0,0.0578,23.1,47.46,100311.0,0.0706,23.27,51.42,100230.0,0.0738,23.47,61.93,100289,0.0247,23.65,50.62,100299.0,0.0215,22.77,51.22,100272.0,0.0835,22.83,56.46,100228.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,8.14585394531194,7.100294349917438,26.858261660023775,26.858261660023775
4685.85443,23.22,50.3,100336.0,0.0738,23.1,53.53,100346.0,0.077,22.92,51.06,100328.0,0.061,23.09,47.78,100311.0,0.0706,23.27,51.61,100228.0,0.0738,23.47,61.92,100290,0.0176,23.66,50.63,100306.0,0.0215,22.78,51.92,100276.0,0.0835,22.83,56.47,100228.0,0.0835,23.83520094363468,24.835226475950076,19.807990964280673,22.832475603925868,23.83520094363468,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4695.97005,23.22,49.64,100336.0,0.0738,23.1,53.46,100345.0,0.077,22.92,51.09,100330.0,0.0578,23.1,47.77,100317.0,0.0706,23.28,51.56,100235.0,0.0738,23.47,62.01,100294,0.0176,23.65,50.74,100302.0,0.0215,22.78,51.69,100273.0,0.0835,22.83,56.48,100228.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4706.0852,23.21,50.32,100339.0,0.0738,23.1,53.54,100346.0,0.077,22.92,51.1,100332.0,0.061,23.1,47.69,100313.0,0.0706,23.27,51.53,100234.0,0.0738,23.47,61.96,100287,0.0176,23.65,50.59,100300.0,0.0286,22.78,51.52,100272.0,0.0835,22.83,56.48,100228.0,0.0835,23.83520094363468,24.835226475950076,19.807990964280673,22.832475603925868,23.83520094363468,5.822114831434818,9.416244381459533,26.858261660023775,26.858261660023775
4716.2013,23.21,49.85,100337.0,0.0738,23.11,53.49,100346.0,0.077,22.92,51.06,100332.0,0.0578,23.1,47.49,100315.0,0.0706,23.27,51.49,100234.0,0.0738,23.47,61.98,100286,0.0176,23.66,50.57,100303.0,0.0286,22.78,51.55,100272.0,0.0835,22.83,56.44,100230.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,9.416244381459533,26.858261660023775,26.858261660023775
4726.31835,23.21,50.02,100336.0,0.0738,23.11,53.45,100349.0,0.077,22.92,51.12,100330.0,0.061,23.1,47.41,100312.0,0.0706,23.26,51.56,100233.0,0.0738,23.47,61.99,100289,0.0176,23.65,50.65,100303.0,0.0215,22.78,51.58,100277.0,0.0835,22.83,56.38,100230.0,0.0835,23.83520094363468,24.835226475950076,19.807990964280673,22.832475603925868,23.83520094363468,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4736.43398,23.22,49.96,100337.0,0.0738,23.11,53.41,100348.0,0.077,22.92,51.04,100327.0,0.0578,23.1,47.72,100315.0,0.0706,23.27,51.49,100234.0,0.0738,23.47,61.94,100293,0.0176,23.66,50.62,100305.0,0.0215,22.77,51.12,100280.0,0.0835,22.83,56.47,100231.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4746.54865,23.21,50.57,100335.0,0.0738,23.11,53.54,100344.0,0.077,22.92,51.12,100330.0,0.0578,23.1,47.76,100316.0,0.0706,23.27,51.44,100235.0,0.0738,23.47,61.96,100292,0.0247,23.65,50.62,100301.0,0.0215,22.78,51.6,100276.0,0.0835,22.83,56.51,100226.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,8.14585394531194,7.100294349917438,26.858261660023775,26.858261660023775
4756.66475,23.21,50.1,100333.0,0.0738,23.11,53.47,100342.0,0.077,22.92,51.07,100327.0,0.0578,23.1,47.55,100316.0,0.0706,23.26,51.47,100234.0,0.0738,23.48,61.98,100290,0.0176,23.66,50.61,100305.0,0.0286,22.77,51.56,100276.0,0.0835,22.83,56.47,100229.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,9.416244381459533,26.858261660023775,26.858261660023775
4766.78085,23.21,50.05,100329.0,0.0738,23.1,53.44,100346.0,0.077,22.92,51.06,100328.0,0.061,23.09,48.12,100310.0,0.0706,23.26,51.55,100230.0,0.0738,23.48,61.94,100290,0.0176,23.65,50.59,100303.0,0.0286,22.77,51.41,100275.0,0.0835,22.83,56.49,100225.0,0.0835,23.83520094363468,24.835226475950076,19.807990964280673,22.832475603925868,23.83520094363468,5.822114831434818,9.416244381459533,26.858261660023775,26.858261660023775
4776.89695,23.21,49.71,100335.0,0.0738,23.1,53.49,100343.0,0.077,22.92,51.08,100328.0,0.061,23.1,47.55,100309.0,0.0706,23.26,51.38,100229.0,0.0738,23.47,61.92,100289,0.0176,23.65,50.57,100303.0,0.0322,22.77,51.61,100277.0,0.0835,22.83,56.43,100229.0,0.0835,23.83520094363468,24.835226475950076,19.807990964280673,22.832475603925868,23.83520094363468,5.822114831434818,10.585141354372123,26.858261660023775,26.858261660023775
4787.0121,23.21,49.96,100332.0,0.0738,23.1,53.53,100344.0,0.077,22.92,51.21,100329.0,0.0578,23.1,47.99,100312.0,0.0706,23.26,51.46,100230.0,0.0738,23.47,61.91,100291,0.0247,23.65,50.62,100303.0,0.0215,22.77,51.65,100277.0,0.0835,22.83,56.46,100228.0,0.0867,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,8.14585394531194,7.100294349917438,26.858261660023775,27.85016969036745
4797.12772,23.21,49.98,100334.0,0.0738,23.11,53.43,100345.0,0.077,22.92,51.16,100326.0,0.0578,23.09,47.55,100308.0,0.0706,23.25,51.61,100227.0,0.0738,23.47,61.91,100291,0.0176,23.65,50.59,100303.0,0.0286,22.77,51.72,100274.0,0.0835,22.83,56.44,100226.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,9.416244381459533,26.858261660023775,26.858261660023775
4807.2443,23.21,49.64,100335.0,0.0738,23.1,53.43,100342.0,0.077,22.92,51.13,100324.0,0.0578,23.1,47.87,100309.0,0.0706,23.25,51.44,100229.0,0.0738,23.47,61.93,100288,0.0247,23.65,50.65,100294.0,0.0215,22.77,51.57,100271.0,0.0835,22.82,56.45,100223.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,8.14585394531194,7.100294349917438,26.858261660023775,26.858261660023775
4817.35992,23.21,49.96,100334.0,0.0738,23.1,53.4,100341.0,0.077,22.92,51.12,100325.0,0.0578,23.09,47.84,100312.0,0.0706,23.25,51.42,100231.0,0.0738,23.47,62.01,100287,0.0247,23.65,50.65,100304.0,0.0215,22.77,51.63,100276.0,0.0835,22.82,56.44,100224.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,8.14585394531194,7.100294349917438,26.858261660023775,26.858261660023775
4827.47507,23.21,50.16,100331.0,0.0738,23.11,53.5,100342.0,0.077,22.93,51.08,100328.0,0.0578,23.1,47.36,100312.0,0.0706,23.25,51.45,100230.0,0.0738,23.47,61.99,100285,0.0247,23.65,50.68,100300.0,0.0286,22.77,51.65,100275.0,0.0835,22.82,56.5,100223.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,8.14585394531194,9.416244381459533,26.858261660023775,26.858261660023775
4837.59212,23.21,50.0,100327.0,0.0738,23.11,53.44,100341.0,0.077,22.92,51.12,100327.0,0.0578,23.09,47.53,100309.0,0.0706,23.25,51.51,100231.0,0.0738,23.47,61.95,100288,0.0176,23.65,50.59,100300.0,0.0215,22.77,51.45,100274.0,0.0835,22.83,56.49,100227.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4847.70822,23.2,50.23,100329.0,0.0738,23.1,53.41,100344.0,0.0738,22.92,51.06,100324.0,0.0578,23.09,47.65,100308.0,0.0706,23.25,51.44,100224.0,0.0738,23.47,61.92,100289,0.0247,23.65,50.67,100303.0,0.0286,22.77,51.58,100274.0,0.0835,22.83,56.43,100225.0,0.0835,23.83520094363468,23.83520094363468,18.79435632086408,22.832475603925868,23.83520094363468,8.14585394531194,9.416244381459533,26.858261660023775,26.858261660023775
4857.82384,23.2,50.01,100330.0,0.0738,23.11,53.41,100343.0,0.077,22.93,51.11,100326.0,0.0578,23.1,47.64,100308.0,0.0706,23.25,51.52,100227.0,0.0738,23.47,61.99,100289,0.0176,23.66,50.6,100300.0,0.0286,22.77,51.77,100275.0,0.0835,22.83,56.48,100225.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,9.416244381459533,26.858261660023775,26.858261660023775
4867.93899,23.2,50.0,100332.0,0.0738,23.1,53.46,100339.0,0.077,22.92,51.1,100327.0,0.0578,23.09,47.61,100311.0,0.0706,23.25,51.61,100229.0,0.0738,23.47,61.93,100287,0.0247,23.65,50.61,100298.0,0.0215,22.77,51.58,100272.0,0.0835,22.83,56.5,100224.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,8.14585394531194,7.100294349917438,26.858261660023775,26.858261660023775
4878.05461,23.21,49.99,100328.0,0.0738,23.1,53.5,100341.0,0.077,22.92,51.16,100326.0,0.0578,23.09,47.92,100312.0,0.0706,23.24,51.45,100231.0,0.0738,23.47,61.95,100283,0.0176,23.65,50.57,100296.0,0.0215,22.77,51.88,100271.0,0.0835,22.83,56.52,100223.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4888.17119,23.21,49.98,100328.0,0.0738,23.1,53.38,100341.0,0.077,22.92,51.09,100328.0,0.0578,23.09,47.53,100305.0,0.0706,23.24,51.5,100227.0,0.0738,23.47,62.01,100283,0.0247,23.65,50.56,100296.0,0.0215,22.77,51.19,100270.0,0.0835,22.83,56.49,100224.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,8.14585394531194,7.100294349917438,26.858261660023775,26.858261660023775
4898.28681,23.2,50.16,100328.0,0.0738,23.1,53.5,100342.0,0.077,22.92,51.07,100329.0,0.0578,23.09,47.84,100308.0,0.0706,23.24,51.5,100227.0,0.0738,23.47,61.92,100281,0.0176,23.65,50.66,100299.0,0.0215,22.78,51.45,100275.0,0.0835,22.82,56.5,100224.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4908.40196,23.21,50.15,100331.0,0.0738,23.1,53.45,100345.0,0.077,22.92,51.1,100326.0,0.0578,23.09,47.51,100310.0,0.0706,23.24,51.48,100225.0,0.0738,23.48,61.89,100286,0.0176,23.65,50.6,100301.0,0.0215,22.77,51.47,100274.0,0.0835,22.82,56.5,100221.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4918.51806,23.21,49.99,100334.0,0.0738,23.1,53.42,100345.0,0.077,22.92,51.12,100329.0,0.0578,23.09,47.77,100308.0,0.0706,23.24,51.47,100227.0,0.0738,23.47,61.94,100285,0.0176,23.65,50.63,100294.0,0.0215,22.77,51.47,100268.0,0.0835,22.82,56.5,100220.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,23.83520094363468,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4928.63368,23.2,50.01,100331.0,0.0738,23.1,53.51,100343.0,0.077,22.93,51.12,100328.0,0.0578,23.09,47.51,100307.0,0.0706,23.24,51.51,100227.0,0.077,23.47,61.92,100282,0.0176,23.65,50.61,100294.0,0.0215,22.77,51.37,100270.0,0.0835,22.82,56.45,100220.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,5.822114831434818,7.100294349917438,26.858261660023775,26.858261660023775
4938.74979,23.21,50.22,100333.0,0.0738,23.1,53.44,100343.0,0.0738,22.92,51.03,100322.0,0.0578,23.09,47.65,100311.0,0.0706,23.24,51.45,100231.0,0.077,23.48,61.93,100283,0.0176,23.65,50.63,100299.0,0.0215,22.77,51.71,100274.0,0.0835,22.82,56.52,100225.0,0.0867,23.83520094363468,23.83520094363468,18.79435632086408,22.832475603925868,24.835226475950076,5.822114831434818,7.100294349917438,26.858261660023775,27.85016969036745
4948.86589,23.2,49.92,100334.0,0.0738,23.1,53.44,100343.0,0.077,22.92,51.13,100326.0,0.0578,23.09,48.15,100309.0,0.0706,23.24,51.52,100228.0,0.077,23.48,61.96,100283,0.0176,23.65,50.56,100297.0,0.025,22.77,51.94,100275.0,0.0835,22.82,56.45,100225.0,0.0835,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,26.858261660023775,26.858261660023775
4958.98199,23.2,50.02,100330.0,0.0738,23.11,53.49,100340.0,0.077,22.93,51.08,100325.0,0.0578,23.09,47.37,100310.0,0.0706,23.24,51.5,100228.0,0.077,23.48,61.86,100287,0.0176,23.64,50.64,100299.0,0.0322,22.77,51.85,100272.0,0.0835,22.82,56.5,100226.0,0.0867,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,5.822114831434818,10.585141354372123,26.858261660023775,27.85016969036745
4969.09809,23.2,49.96,100332.0,0.0738,23.1,53.44,100341.0,0.077,22.93,51.04,100325.0,0.0578,23.09,47.77,100312.0,0.0706,23.24,51.5,100228.0,0.077,23.48,61.95,100287,0.0247,23.65,50.59,100295.0,0.0286,22.77,51.83,100269.0,0.0835,22.82,56.49,100226.0,0.0867,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,8.14585394531194,9.416244381459533,26.858261660023775,27.85016969036745
4979.21419,23.2,49.95,100333.0,0.0738,23.1,53.43,100343.0,0.077,22.92,51.09,100323.0,0.0578,23.09,47.89,100308.0,0.0706,23.24,51.51,100231.0,0.077,23.47,61.94,100286,0.0247,23.65,50.69,100299.0,0.0286,22.76,51.36,100271.0,0.0835,22.83,56.48,100228.0,0.0867,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,8.14585394531194,9.416244381459533,26.858261660023775,27.85016969036745
4989.32886,23.2,49.96,100330.0,0.0706,23.1,53.39,100339.0,0.077,22.92,51.17,100325.0,0.0578,23.09,47.75,100304.0,0.0706,23.24,51.36,100227.0,0.077,23.47,61.97,100283,0.0176,23.65,50.63,100300.0,0.0322,22.77,51.32,100273.0,0.0867,22.82,56.48,100226.0,0.0867,22.832475603925868,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,5.822114831434818,10.585141354372123,27.85016969036745,27.85016969036745
4999.44448,23.2,50.03,100335.0,0.0738,23.1,53.46,100341.0,0.077,22.92,51.16,100327.0,0.0578,23.09,47.84,100308.0,0.0706,23.24,51.54,100229.0,0.077,23.47,61.97,100286,0.0247,23.65,50.62,100296.0,0.0322,22.77,51.82,100276.0,0.0835,22.83,56.51,100222.0,0.0867,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,26.858261660023775,27.85016969036745
5009.56106,23.2,50.11,100332.0,0.0738,23.1,53.5,100342.0,0.077,22.92,51.03,100328.0,0.0578,23.09,47.86,100311.0,0.0706,23.24,51.51,100227.0,0.077,23.48,62.07,100289,0.0176,23.65,50.68,100298.0,0.0322,22.77,51.58,100277.0,0.0835,22.82,56.55,100219.0,0.0867,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,5.822114831434818,10.585141354372123,26.858261660023775,27.85016969036745
5019.67668,23.2,49.83,100333.0,0.0738,23.1,53.48,100341.0,0.077,22.92,51.1,100332.0,0.0578,23.09,47.66,100308.0,0.0706,23.23,51.41,100228.0,0.077,23.48,61.98,100284,0.0247,23.65,50.66,100301.0,0.025,22.77,51.65,100277.0,0.0835,22.83,56.49,100222.0,0.0867,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,26.858261660023775,27.85016969036745
5029.7923,23.2,50.05,100333.0,0.0738,23.11,53.55,100346.0,0.077,22.92,51.09,100326.0,0.0578,23.09,47.37,100309.0,0.0706,23.23,51.54,100231.0,0.077,23.48,61.93,100286,0.0176,23.65,50.63,100301.0,0.025,22.77,51.54,100276.0,0.0835,22.83,56.52,100225.0,0.0867,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,26.858261660023775,27.85016969036745
5039.90745,23.2,50.01,100336.0,0.0738,23.1,53.42,100347.0,0.077,22.92,51.13,100326.0,0.0578,23.09,47.63,100312.0,0.0706,23.23,51.54,100229.0,0.077,23.47,62.02,100284,0.0176,23.65,50.6,100300.0,0.025,22.77,51.6,100272.0,0.0835,22.82,56.48,100221.0,0.0867,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,26.858261660023775,27.85016969036745
5050.02403,23.19,50.15,100332.0,0.0706,23.1,53.44,100344.0,0.077,22.92,51.1,100326.0,0.0578,23.09,47.62,100310.0,0.0706,23.23,51.51,100230.0,0.077,23.47,62.01,100284,0.0176,23.65,50.65,100299.0,0.025,22.77,51.66,100275.0,0.0867,22.82,56.48,100226.0,0.0867,22.832475603925868,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
5060.14108,23.2,50.1,100333.0,0.0738,23.1,53.39,100341.0,0.077,22.93,51.09,100328.0,0.0578,23.09,47.96,100312.0,0.0706,23.23,51.5,100233.0,0.077,23.47,61.96,100284,0.0247,23.64,50.68,100296.0,0.0322,22.77,52.03,100273.0,0.0867,22.82,56.55,100228.0,0.0867,23.83520094363468,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,27.85016969036745,27.85016969036745
5070.25718,23.2,49.97,100332.0,0.0738,23.1,53.46,100343.0,0.0738,22.92,51.09,100328.0,0.0578,23.09,47.61,100310.0,0.0706,23.23,51.49,100230.0,0.077,23.47,61.99,100287,0.0247,23.65,50.59,100299.0,0.0322,22.76,51.63,100271.0,0.0835,22.82,56.5,100227.0,0.0867,23.83520094363468,23.83520094363468,18.79435632086408,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,26.858261660023775,27.85016969036745
5080.37185,23.19,50.05,100330.0,0.0706,23.1,53.43,100343.0,0.077,22.93,51.14,100324.0,0.0578,23.09,47.76,100312.0,0.0706,23.23,51.52,100228.0,0.077,23.47,61.96,100286,0.0176,23.65,50.59,100297.0,0.025,22.76,51.77,100268.0,0.0867,22.82,56.55,100228.0,0.0867,22.832475603925868,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
5090.48843,23.2,50.08,100332.0,0.0706,23.1,53.44,100343.0,0.077,22.92,51.13,100329.0,0.0578,23.09,47.57,100311.0,0.0706,23.22,51.54,100229.0,0.077,23.47,61.88,100285,0.0176,23.65,50.58,100296.0,0.025,22.77,51.62,100273.0,0.0867,22.82,56.48,100227.0,0.0867,22.832475603925868,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
5100.60405,23.19,50.04,100333.0,0.0706,23.1,53.47,100342.0,0.0738,22.92,51.06,100328.0,0.0578,23.08,47.8,100310.0,0.0706,23.22,51.48,100230.0,0.077,23.48,61.96,100290,0.0247,23.64,50.68,100300.0,0.025,22.77,51.63,100275.0,0.0867,22.82,56.46,100223.0,0.0867,22.832475603925868,23.83520094363468,18.79435632086408,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,27.85016969036745,27.85016969036745
5110.72063,23.19,50.32,100332.0,0.0706,23.1,53.46,100343.0,0.077,22.92,51.07,100324.0,0.061,23.09,47.68,100310.0,0.0706,23.22,51.61,100228.0,0.077,23.47,62.0,100282,0.0176,23.65,50.58,100298.0,0.0322,22.77,51.77,100274.0,0.0867,22.82,56.46,100222.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,10.585141354372123,27.85016969036745,27.85016969036745
5120.83482,23.19,49.99,100333.0,0.0706,23.1,53.5,100343.0,0.077,22.92,51.1,100328.0,0.0578,23.08,47.76,100306.0,0.0706,23.22,51.39,100229.0,0.077,23.47,61.95,100283,0.0247,23.64,50.64,100299.0,0.0322,22.77,51.75,100276.0,0.0867,22.82,56.53,100225.0,0.0867,22.832475603925868,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,27.85016969036745,27.85016969036745
5130.95092,23.19,50.27,100331.0,0.0706,23.1,53.48,100342.0,0.077,22.92,51.11,100331.0,0.0578,23.08,47.83,100306.0,0.0706,23.22,51.62,100228.0,0.077,23.47,61.96,100286,0.0176,23.64,50.66,100300.0,0.025,22.76,51.58,100276.0,0.0867,22.82,56.48,100224.0,0.0867,22.832475603925868,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
5141.06702,23.19,50.32,100331.0,0.0706,23.1,53.47,100346.0,0.0738,22.92,51.27,100324.0,0.0578,23.09,47.67,100309.0,0.0706,23.23,51.47,100230.0,0.077,23.47,61.94,100282,0.0247,23.65,50.54,100302.0,0.025,22.77,51.74,100273.0,0.0867,22.82,56.52,100220.0,0.0867,22.832475603925868,23.83520094363468,18.79435632086408,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,27.85016969036745,27.85016969036745
5151.18312,23.19,50.34,100334.0,0.0706,23.1,53.46,100343.0,0.077,22.92,51.09,100328.0,0.0578,23.08,47.63,100310.0,0.0706,23.22,51.52,100227.0,0.077,23.47,62.03,100283,0.0247,23.64,50.64,100299.0,0.0322,22.76,51.65,100269.0,0.0867,22.82,56.52,100225.0,0.0867,22.832475603925868,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,27.85016969036745,27.85016969036745
5161.29779,23.19,50.02,100336.0,0.0706,23.1,53.5,100342.0,0.077,22.92,51.15,100325.0,0.0578,23.08,47.67,100310.0,0.0706,23.22,51.42,100227.0,0.077,23.47,61.96,100282,0.0247,23.64,50.69,100297.0,0.0322,22.76,51.37,100273.0,0.0867,22.82,56.5,100227.0,0.0867,22.832475603925868,24.835226475950076,18.79435632086408,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,27.85016969036745,27.85016969036745
